id,name,category,quantity,price,description,code,minimum_quantity,corridor,cabinet,shelf,classification,gaveta,unnamed: 6
2752,módulo buzzer passivo,,15,0.0,,,0,A,15.0,C,,48,
3000,módulo controlador motor de passo,,2,0.0,,,0,A,15.0,C,,111,
2648,módulo esp 8266 AI Thinker,,3,0.0,,,0,A,15.0,C,,9,
2711,módulo relé 2 canais,,37,0.0,,,0,A,15.0,C,,33,
2710,módulo relé wifi esp8266 esp01s,,6,0.0,,,0,A,15.0,C,,31,
2641,módulo sensor de chuva,,7,0.0,,,0,A,15.0,C,,8,
2639,módulo sensor de obstáculo Rel15 flyng fish,,38,0.0,,,0,A,15.0,C,,7,
3026,módulo sensor de presença piroelétrico PIR - HC-SR501,,30,0.0,,,0,A,15.0,C,,120,
3025,módulo sensor de umidade do solo/ sensor,,30,0.0,,,0,A,15.0,C,,119,
2620,potenciômetro 50K/100k,,10,0.0,,,0,A,15.0,C,,2,
3472,regulador de tensão LM2576T 5.0,,19,0.0,,,0,A,15.0,B,,237,
3473,regulador de tensão chaveado 2576 hvs adj,,35,0.0,,,0,A,15.0,B,,237,
3471,regulador de tensão chaveado LM2596S,,23,0.0,,,0,A,15.0,B,,237,
3114,"resistor 0,1/0,22/1,2 ohms",,10,0.0,,,0,14,15.0,A,,152,
3111,resistor 0.1 ohms,,7,0.0,,,0,14,15.0,A,,151,
3112,resistor 0.22 ohms,,7,0.0,,,0,14,15.0,A,,151,
3115,resistor 1 ohms,,10,0.0,,,0,14,15.0,A,,152,
3113,"resistor 1,2 ohms",,300,0.0,,,0,14,15.0,A,,151,
3220,resistor 1.2M ohms,,30,0.0,,,0,14,15.0,A,,185,
3116,resistor 1.5 ohms,,10,0.0,,,0,14,15.0,A,,152,
3125,resistor 10 ohms,,20,0.0,,,0,14,15.0,A,,154,
3147,resistor 100 R ohms,,10,0.0,,,0,14,15.0,A,,158,
3142,resistor 100 ohms,,10,0.0,,,0,14,15.0,A,,157,
3208,resistor 100K ohms,,30,0.0,,,0,14,15.0,A,,183,
3197,resistor 10K ohms 1/4W 5%,,1000,0.0,,,0,14,15.0,A,,180,
3127,resistor 12 ohms,,10,0.0,,,0,14,15.0,A,,154,
3148,resistor 120 R ohms,,10,0.0,,,0,14,15.0,A,,158,
3143,resistor 120 ohms,,10,0.0,,,0,14,15.0,A,,157,
3209,resistor 120K ohms,,30,0.0,,,0,14,15.0,A,,183,
3154,resistor 146 ohms,,50,0.0,,,0,14,15.0,A,,161,
3128,resistor 15 ohms,,10,0.0,,,0,14,15.0,A,,154,
3149,resistor 150 R ohms,,10,0.0,,,0,14,15.0,A,,158,
3144,resistor 150 ohms,,10,0.0,,,0,14,15.0,A,,157,
3210,resistor 150K ohms,,30,0.0,,,0,14,15.0,A,,183,
3188,resistor 15K ohms,,30,0.0,,,0,14,15.0,A,,178,
3155,resistor 160 ohms,,50,0.0,,,0,14,15.0,A,,161,
3156,resistor 174 ohms,,50,0.0,,,0,14,15.0,A,,161,
3129,resistor 18 ohms,,10,0.0,,,0,14,15.0,A,,154,
3150,resistor 180 R ohms,,10,0.0,,,0,14,15.0,A,,158,
3145,resistor 180 ohms,,10,0.0,,,0,14,15.0,A,,157,
3211,resistor 180K ohms,,30,0.0,,,0,14,15.0,A,,183,
3189,resistor 18K ohms,,30,0.0,,,0,14,15.0,A,,178,
3110,resistor 1K 1/4W 5%,,1000,0.0,,,0,14,15.0,A,,149,
3180,resistor 1K ohms,,30,0.0,,,0,14,15.0,A,,175,
3186,resistor 1K15 ohms,,150,0.0,,,0,14,15.0,A,,178,
3181,resistor 1K2 ohms,,30,0.0,,,0,14,15.0,A,,175,
3182,resistor 1K5 ohms,,90,0.0,,,0,14,15.0,A,,177,
3183,resistor 1K8 ohms,,60,0.0,,,0,14,15.0,A,,177,
3219,resistor 1M ohms,,190,0.0,,,0,14,15.0,A,,186,
3121,resistor 2 ohms,,10,0.0,,,0,14,15.0,A,,153,
3122,resistor 2.2 ohms,,10,0.0,,,0,14,15.0,A,,153,
3172,resistor 212 ohms,,60,0.0,,,0,14,15.0,A,,172,
3157,resistor 215 ohms,,100,0.0,,,0,14,15.0,A,,163,
3130,resistor 22 R ohms,,20,0.0,,,0,14,15.0,A,,155,
3151,resistor 220 R ohms,,1010,0.0,,,0,14,15.0,A,,159,
3146,resistor 220 ohms,,60,0.0,,,0,14,15.0,A,,162,
3212,resistor 220K ohms,,30,0.0,,,0,14,15.0,A,,183,
3190,resistor 22K ohms,,30,0.0,,,0,14,15.0,A,,178,
3158,resistor 232 ohms,,50,0.0,,,0,14,15.0,A,,162,
3160,resistor 240 ohms,,60,0.0,,,0,14,15.0,A,,171,
3152,resistor 270 R ohms,,10,0.0,,,0,14,15.0,A,,158,
3161,resistor 270 ohms,,30,0.0,,,0,14,15.0,A,,164,
3213,resistor 270K ohms,,30,0.0,,,0,14,15.0,A,,184,
3159,resistor 274 ohms,,140,0.0,,,0,14,15.0,A,,165,
3198,resistor 27K ohms,,30,0.0,,,0,14,15.0,A,,181,
3187,resistor 2K ohms,,30,0.0,,,0,14,15.0,A,,178,
3184,resistor 2K2 ohms,,30,0.0,,,0,14,15.0,A,,175,
3185,resistor 2K7 ohms,,30,0.0,,,0,14,15.0,A,,175,
3117,resistor 3.3 ohms,,10,0.0,,,0,14,15.0,A,,152,
3118,resistor 3.9 ohms,,10,0.0,,,0,14,15.0,A,,152,
3167,resistor 314 ohms,,30,0.0,,,0,14,15.0,A,,167,
3164,resistor 316 ohms,,30,0.0,,,0,14,15.0,A,,166,
3168,resistor 324 ohms,,30,0.0,,,0,14,15.0,A,,168,
3165,resistor 325 ohms,,30,0.0,,,0,14,15.0,A,,166,
3131,resistor 33 R ohms,,10,0.0,,,0,14,15.0,A,,155,
3136,resistor 33 ohms,,10,0.0,,,0,14,15.0,A,,156,
3153,resistor 330 R ohms 1/4W 5%,,1000,0.0,,,0,14,15.0,A,,160,
3162,resistor 330 ohms,,60,0.0,,,0,14,15.0,A,,170,
3214,resistor 330K ohms,,30,0.0,,,0,14,15.0,A,,184,
3199,resistor 337K ohms,,30,0.0,,,0,14,15.0,A,,181,
3166,resistor 374 ohms,,30,0.0,,,0,14,15.0,A,,166,
3163,resistor 383 ohms,,60,0.0,,,0,14,15.0,A,,169,
3137,resistor 39 ohms,,10,0.0,,,0,14,15.0,A,,156,
3170,resistor 390 ohms,,30,0.0,,,0,14,15.0,A,,170,
3215,resistor 390K ohms,,30,0.0,,,0,14,15.0,A,,184,
3200,resistor 397K ohms,,30,0.0,,,0,14,15.0,A,,181,
3191,resistor 3K3 ohms,,60,0.0,,,0,14,15.0,A,,179,
3192,resistor 3K9 ohms,,30,0.0,,,0,14,15.0,A,,178,
3119,resistor 4.7 ohms,,10,0.0,,,0,14,15.0,A,,152,
3204,resistor 40K ohms,,30,0.0,,,0,14,15.0,A,,182,
3173,resistor 440 ohms,,30,0.0,,,0,14,15.0,A,,171,
3132,resistor 47 R ohms,,10,0.0,,,0,14,15.0,A,,155,
3138,resistor 47 ohms,,10,0.0,,,0,14,15.0,A,,156,
3169,resistor 470 ohms,,30,0.0,,,0,14,15.0,A,,169,
3216,resistor 470K ohms,,30,0.0,,,0,14,15.0,A,,184,
3201,resistor 47K ohms,,30,0.0,,,0,14,15.0,A,,181,
3193,resistor 4K7 ohms,,30,0.0,,,0,14,15.0,A,,179,
3120,resistor 5.5 ohms,,10,0.0,,,0,14,15.0,A,,152,
3205,resistor 55K ohms,,30,0.0,,,0,14,15.0,A,,182,
3133,resistor 56 R ohms,,10,0.0,,,0,14,15.0,A,,155,
3139,resistor 56 ohms,,10,0.0,,,0,14,15.0,A,,156,
3171,resistor 560 ohms,,30,0.0,,,0,14,15.0,A,,170,
3202,resistor 56K ohms,,30,0.0,,,0,14,15.0,A,,181,
3217,resistor 570K ohms,,30,0.0,,,0,14,15.0,A,,184,
3174,resistor 576 ohms,,30,0.0,,,0,14,15.0,A,,172,
3194,resistor 5K6 ohms,,30,0.0,,,0,14,15.0,A,,179,
3123,resistor 6.7 ohms,,10,0.0,,,0,14,15.0,A,,153,
3124,resistor 6.8 ohms,,20,0.0,,,0,14,15.0,A,,154,
3134,resistor 68 R ohms,,10,0.0,,,0,14,15.0,A,,155,
3140,resistor 68 ohms,,10,0.0,,,0,14,15.0,A,,156,
3176,resistor 680 ohms,,30,0.0,,,0,14,15.0,A,,173,
3218,resistor 680K ohms,,30,0.0,,,0,14,15.0,A,,184,
3175,resistor 682 ohms,,30,0.0,,,0,14,15.0,A,,172,
3203,resistor 68K ohms,,30,0.0,,,0,14,15.0,A,,181,
3195,resistor 6K8 ohms,,30,0.0,,,0,14,15.0,A,,179,
3177,resistor 730 ohms,,30,0.0,,,0,14,15.0,A,,173,
3178,resistor 749 ohms,,60,0.0,,,0,14,15.0,A,,174,
3206,resistor 75K ohms,,30,0.0,,,0,14,15.0,A,,182,
3126,resistor 8.2 ohms,,10,0.0,,,0,14,15.0,A,,154,
3135,resistor 82 R ohms,,10,0.0,,,0,14,15.0,A,,155,
3141,resistor 82 ohms,,10,0.0,,,0,14,15.0,A,,157,
3207,resistor 82K ohms,,30,0.0,,,0,14,15.0,A,,183,
3179,resistor 887 ohms,,30,0.0,,,0,14,15.0,A,,174,
3196,resistor 8K2 ohms,,30,0.0,,,0,14,15.0,A,,179,
3226,resistor branco 100 ohms,,5,0.0,,,0,14,15.0,A,,186,
3223,resistor branco 15 ohms ohms,,5,0.0,,,0,14,15.0,A,,186,
3221,"resistor branco 2,2k ohms",,5,0.0,,,0,14,15.0,A,,186,
3224,resistor branco 27k ohms,,5,0.0,,,0,14,15.0,A,,186,
3222,resistor branco 3k3 ohms,,5,0.0,,,0,14,15.0,A,,186,
3225,resistor branco 56 ohms,,5,0.0,,,0,14,15.0,A,,186,
3243,resistor verde 0R22 ohms,,10,0.0,,,0,14,15.0,A,,190,
3244,resistor verde 0R33 ohms,,30,0.0,,,0,14,15.0,A,,190,
3245,resistor verde 0R47,,10,0.0,,,0,14,15.0,A,,190,
3227,resistor verde 100R ohms,,20,0.0,,,0,14,15.0,A,,187,
3235,resistor verde 10R ohms,,10,0.0,,,0,14,15.0,A,,188,
3242,resistor verde 120R ohms,,10,0.0,,,0,14,15.0,A,,189,
3228,resistor verde 150R ohms,,10,0.0,,,0,14,15.0,A,,187,
3236,resistor verde 15R ohms,,10,0.0,,,0,14,15.0,A,,189,
3232,resistor verde 1R ohms,,20,0.0,,,0,14,15.0,A,,188,
3237,resistor verde 22R ohms,,10,0.0,,,0,14,15.0,A,,189,
3238,resistor verde 27R ohms,,10,0.0,,,0,14,15.0,A,,189,
3233,resistor verde 2R2 ohms,,8,0.0,,,0,14,15.0,A,,188,
3248,resistor verde 330R,,30,0.0,,,0,14,15.0,A,,190,
3239,resistor verde 33R ohms,,10,0.0,,,0,14,15.0,A,,189,
3246,resistor verde 3k3 ohms,,10,0.0,,,0,14,15.0,A,,190,
3229,resistor verde 470R ohms,,50,0.0,,,0,14,15.0,A,,187,
3247,resistor verde 47R ohms,,30,0.0,,,0,14,15.0,A,,190,
3240,resistor verde 56R ohms,,10,0.0,,,0,14,15.0,A,,189,
3234,resistor verde 5R6 ohms,,10,0.0,,,0,14,15.0,A,,188,
3230,resistor verde 680R ohms,,10,0.0,,,0,14,15.0,A,,187,
3241,resistor verde 68R ohms,,10,0.0,,,0,14,15.0,A,,189,
3231,resistor verde OR10 ohms,,20,0.0,,,0,14,15.0,A,,188,
2803,sensor de fim de curso,,10,0.0,,,0,A,15.0,C,,59,
2718,sensor de temperatura a prova dágua DS18B20,,5,0.0,,,0,A,15.0,C,,38,
2717,soquete torneado 8/14/18 pinos,,23,0.0,,,0,A,15.0,C,,37,
3024,termistor MF11-103 NTC 10k 5mm,,40,0.0,,,0,A,15.0,C,,118,
2997,transistor 3904,,6,0.0,,,0,A,15.0,C,,110,
2712,transistor 548,,150,0.0,,,0,A,15.0,C,,34,
2992,transistor 557,,5,0.0,,,0,A,15.0,C,,110,
2993,transistor 558,,30,0.0,,,0,A,15.0,C,,110,
2991,transistor BC 556,,8,0.0,,,0,A,15.0,C,,110,
2995,transistor BF 245 C,,30,0.0,,,0,A,15.0,C,,110,
2996,transistor BF 494 NPN,,7,0.0,,,0,A,15.0,C,,110,
2713,transistor C1740,,10,0.0,,,0,A,15.0,C,,34,
2792,trimpot 20k/ 22k/ 47k 50k / 100k / 470k,,10,0.0,,,0,A,15.0,C,,54,
3028,vazia,,0,0.0,,,0,nan,nan,nan,,150,
